,likes,Checkins,Returns,Category,commBase,comm24,comm48,diff2448,baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output,baseTime_l
5289,6141231,108622,290050.0,36.0,84.0,84,0.0,84,"(-1.0, 7.0]",164,119.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,38,"(-1.0, 7.0]"
3948,806441,0,73011.0,38.0,444.0,74,370.0,-296,"(35.0, 42.0]",41,56.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,26,"(35.0, 42.0]"
19174,16146,0,1994.0,36.0,0.0,0,0.0,0,"(-1.0, 7.0]",39,19.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,4,"(-1.0, 7.0]"
37848,287698,0,4752.0,24.0,11.0,0,4.0,-4,"(49.0, 57.0]",213,2.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(49.0, 57.0]"
10412,3107,6005,38.0,27.0,0.0,0,0.0,0,"(21.0, 28.0]",984,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(21.0, 28.0]"
469,1552629,0,64641.0,9.0,41.0,41,0.0,41,"(-1.0, 7.0]",156,46.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,36,"(-1.0, 7.0]"
8307,165002,0,25302.0,36.0,431.0,150,281.0,-131,"(28.0, 35.0]",21,491.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,27,"(28.0, 35.0]"
38556,684014,0,72208.0,9.0,21.0,0,1.0,-1,"(57.0, 65.0]",46,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
40297,1548753,10803,59597.0,9.0,16.0,16,0.0,16,"(14.0, 21.0]",137,24.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,7,"(14.0, 21.0]"
38578,684014,0,72208.0,9.0,8.0,0,3.0,-3,"(65.0, 72.0]",282,16.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(65.0, 72.0]"
29648,4913787,60,158828.0,9.0,34.0,34,0.0,34,"(7.0, 14.0]",90,22.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,11,"(7.0, 14.0]"
18747,55275,0,1834.0,13.0,4.0,1,3.0,-2,"(35.0, 42.0]",185,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(35.0, 42.0]"
20981,44314,0,6358.0,8.0,12.0,0,12.0,-12,"(42.0, 49.0]",40,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(42.0, 49.0]"
27086,4488,0,124.0,40.0,8.0,0,5.0,-5,"(57.0, 65.0]",1175,30.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(57.0, 65.0]"
5169,6141231,108622,290050.0,36.0,202.0,7,34.0,-27,"(65.0, 72.0]",98,345.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,10,"(65.0, 72.0]"
7324,441897,0,16175.0,18.0,134.0,134,0.0,134,"(14.0, 21.0]",67,2.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,17,"(14.0, 21.0]"
37135,28325843,1,571967.0,61.0,62.0,62,0.0,62,"(7.0, 14.0]",131,576.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,27,"(7.0, 14.0]"
15895,7564986,0,123241.0,12.0,7.0,5,2.0,3,"(35.0, 42.0]",130,11.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(35.0, 42.0]"
40076,11782829,1,11421.0,14.0,24.0,24,0.0,24,"(21.0, 28.0]",212,69.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,6,"(21.0, 28.0]"
30084,1959278,0,12641.0,18.0,12.0,2,10.0,-8,"(42.0, 49.0]",31,64.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,2,"(42.0, 49.0]"
1169,2516731,0,20529.0,21.0,7.0,0,1.0,-1,"(57.0, 65.0]",57,94.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(57.0, 65.0]"
26104,2736,491,277.0,54.0,0.0,0,0.0,0,"(49.0, 57.0]",322,1.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(49.0, 57.0]"
15241,21292,40768,525.0,32.0,1.0,1,0.0,1,"(14.0, 21.0]",68,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(14.0, 21.0]"
5053,4253181,40,472926.0,9.0,1244.0,1244,0.0,1244,"(14.0, 21.0]",180,830.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,138,"(14.0, 21.0]"
28053,2001197,0,1053.0,2.0,31.0,12,19.0,-7,"(28.0, 35.0]",75,16.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(28.0, 35.0]"
33160,83580,0,6366.0,20.0,0.0,0,0.0,0,"(42.0, 49.0]",29,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
23350,1204214,0,6418.0,1.0,2.0,2,0.0,2,"(7.0, 14.0]",19,92.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(7.0, 14.0]"
28061,2001197,0,1053.0,2.0,13.0,0,2.0,-2,"(57.0, 65.0]",159,11.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(57.0, 65.0]"
30207,1959278,0,12641.0,18.0,24.0,19,5.0,14,"(21.0, 28.0]",80,34.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,6,"(21.0, 28.0]"
36740,640987,0,84288.0,1.0,2.0,2,0.0,2,"(14.0, 21.0]",65,48.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(14.0, 21.0]"
16904,4609,0,3.0,14.0,1.0,1,0.0,1,"(21.0, 28.0]",51,7.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(21.0, 28.0]"
17678,257320,0,81826.0,20.0,362.0,17,67.0,-50,"(57.0, 65.0]",102,267.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,4,"(57.0, 65.0]"
10799,441554,0,60660.0,4.0,57.0,57,0.0,57,"(7.0, 14.0]",89,14.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,4,"(7.0, 14.0]"
7104,56474,0,2074.0,36.0,1.0,1,0.0,1,"(14.0, 21.0]",229,47.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1,"(14.0, 21.0]"
12861,416948,0,57260.0,18.0,1122.0,1122,0.0,1122,"(14.0, 21.0]",108,69.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,143,"(14.0, 21.0]"
2755,425753,2197,10938.0,31.0,16.0,4,12.0,-8,"(35.0, 42.0]",106,69.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(35.0, 42.0]"
24562,10217,0,2.0,55.0,0.0,0,0.0,0,"(42.0, 49.0]",97,1.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(42.0, 49.0]"
6792,8372250,0,528066.0,4.0,1702.0,294,894.0,-600,"(49.0, 57.0]",11,2819.0,15,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,101,"(49.0, 57.0]"
25751,213787,0,1058.0,14.0,5.0,4,1.0,3,"(21.0, 28.0]",82,40.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(21.0, 28.0]"
17753,257320,0,81826.0,20.0,34.0,22,12.0,10,"(21.0, 28.0]",94,80.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,5,"(21.0, 28.0]"
14859,3432568,0,36997.0,9.0,9.0,2,7.0,-5,"(42.0, 49.0]",206,34.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
15639,406046,0,31774.0,42.0,19.0,1,18.0,-17,"(42.0, 49.0]",135,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(42.0, 49.0]"
22046,162,0,13.0,4.0,0.0,0,0.0,0,"(42.0, 49.0]",11,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(42.0, 49.0]"
31849,2470711,36,271475.0,9.0,92.0,0,1.0,-1,"(65.0, 72.0]",177,113.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(65.0, 72.0]"
32691,55157,1029,2727.0,35.0,1.0,0,1.0,-1,"(42.0, 49.0]",25,7.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(42.0, 49.0]"
25752,213787,0,1058.0,14.0,14.0,6,8.0,-2,"(21.0, 28.0]",649,15.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,3,"(21.0, 28.0]"
7694,23985,178,2773.0,36.0,27.0,2,19.0,-17,"(49.0, 57.0]",27,91.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,6,"(49.0, 57.0]"
6778,1181430,0,2307.0,17.0,2.0,0,2.0,-2,"(28.0, 35.0]",134,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(28.0, 35.0]"
24020,433536,615,11192.0,24.0,3.0,1,2.0,-1,"(42.0, 49.0]",102,5.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
29827,865437,0,23219.0,24.0,15.0,15,0.0,15,"(14.0, 21.0]",95,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(14.0, 21.0]"
25692,1155,0,17.0,22.0,0.0,0,0.0,0,"(-1.0, 7.0]",24,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0,"(-1.0, 7.0]"
25259,367390,0,2678.0,100.0,6.0,6,0.0,6,"(7.0, 14.0]",53,25.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,9,"(7.0, 14.0]"
33140,83580,0,6366.0,20.0,5.0,0,5.0,-5,"(42.0, 49.0]",290,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(42.0, 49.0]"
5218,6141231,108622,290050.0,36.0,39.0,11,28.0,-17,"(28.0, 35.0]",85,93.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(28.0, 35.0]"
6906,253349,0,1888.0,44.0,1.0,1,0.0,1,"(21.0, 28.0]",38,24.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,1,"(21.0, 28.0]"
14247,25723,0,3586.0,2.0,4.0,4,0.0,4,"(-1.0, 7.0]",140,4.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,18,"(-1.0, 7.0]"
2642,3544586,122388,227617.0,9.0,71.0,3,28.0,-25,"(49.0, 57.0]",51,137.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(49.0, 57.0]"
20169,115313,0,3650.0,24.0,5.0,0,0.0,0,"(65.0, 72.0]",167,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
11727,911,0,1.0,68.0,22.0,0,16.0,-16,"(49.0, 57.0]",436,11.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
26974,4488,0,124.0,40.0,2.0,2,0.0,2,"(14.0, 21.0]",464,17.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(14.0, 21.0]"
38407,23055,0,67.0,36.0,2.0,2,0.0,2,"(7.0, 14.0]",113,5.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(7.0, 14.0]"
40183,1548753,10803,59597.0,9.0,92.0,92,0.0,92,"(21.0, 28.0]",124,88.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,4,"(21.0, 28.0]"
35185,84343,0,100.0,24.0,28.0,28,0.0,28,"(21.0, 28.0]",20,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2,"(21.0, 28.0]"
38591,684014,0,72208.0,9.0,24.0,2,22.0,-20,"(28.0, 35.0]",137,38.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(28.0, 35.0]"
22762,3032492,4584,114769.0,9.0,29.0,29,0.0,29,"(-1.0, 7.0]",135,76.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,15,"(-1.0, 7.0]"
16658,1408791,158,172.0,23.0,9.0,0,1.0,-1,"(65.0, 72.0]",30,26.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
31915,489358,17,21286.0,24.0,302.0,2,34.0,-32,"(65.0, 72.0]",44,102.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(65.0, 72.0]"
38118,83215,393,12259.0,18.0,32.0,0,8.0,-8,"(57.0, 65.0]",157,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
35402,22042113,0,1207173.0,9.0,32.0,8,24.0,-16,"(28.0, 35.0]",164,23.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1,"(28.0, 35.0]"
21842,209071,0,444.0,55.0,0.0,0,0.0,0,"(42.0, 49.0]",78,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,"(42.0, 49.0]"
26948,1013,0,1.0,85.0,0.0,0,0.0,0,"(14.0, 21.0]",120,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1,"(14.0, 21.0]"
40307,252794,0,6.0,22.0,0.0,0,0.0,0,"(65.0, 72.0]",46,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(65.0, 72.0]"
25021,1045111,0,34768.0,16.0,0.0,0,0.0,0,"(-1.0, 7.0]",47,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,1,"(-1.0, 7.0]"
30013,1959278,0,12641.0,18.0,173.0,10,17.0,-7,"(65.0, 72.0]",87,388.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,8,"(65.0, 72.0]"
24652,68306,0,3811.0,2.0,17.0,1,16.0,-15,"(35.0, 42.0]",6739,6.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0,"(35.0, 42.0]"
5128,6141231,108622,290050.0,36.0,126.0,126,0.0,126,"(14.0, 21.0]",106,257.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,22,"(14.0, 21.0]"
12846,416948,0,57260.0,18.0,22.0,22,0.0,22,"(21.0, 28.0]",299,13.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,3,"(21.0, 28.0]"
19405,4716837,0,490422.0,5.0,436.0,436,0.0,436,"(14.0, 21.0]",45,3865.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,92,"(14.0, 21.0]"
37900,287698,0,4752.0,24.0,6.0,0,2.0,-2,"(65.0, 72.0]",58,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(65.0, 72.0]"
27357,1975842,35,140870.0,9.0,104.0,104,0.0,104,"(-1.0, 7.0]",80,953.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,34,"(-1.0, 7.0]"
606,400487,0,57833.0,13.0,21.0,21,0.0,21,"(-1.0, 7.0]",160,84.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,139,"(-1.0, 7.0]"
24143,2239009,51619,87722.0,9.0,15.0,9,6.0,3,"(21.0, 28.0]",45,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1,"(21.0, 28.0]"
39999,2156275,114,47233.0,9.0,77.0,2,2.0,0,"(57.0, 65.0]",86,63.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
10243,94905,0,5573.0,18.0,17.0,0,2.0,-2,"(65.0, 72.0]",198,1.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(65.0, 72.0]"
37170,8415,0,5.0,16.0,0.0,0,0.0,0,"(65.0, 72.0]",100,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
10282,94905,0,5573.0,18.0,8.0,8,0.0,8,"(14.0, 21.0]",153,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1,"(14.0, 21.0]"
6650,1422427,0,35610.0,9.0,75.0,0,3.0,-3,"(65.0, 72.0]",19,1152.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(65.0, 72.0]"
20391,25281,280,65.0,39.0,17.0,5,12.0,-7,"(28.0, 35.0]",352,15.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(28.0, 35.0]"
33545,965964,0,11631.0,9.0,18.0,3,15.0,-12,"(28.0, 35.0]",109,43.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(28.0, 35.0]"
25688,1155,0,17.0,22.0,8.0,8,0.0,8,"(7.0, 14.0]",22,63.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(7.0, 14.0]"
10589,5200467,1,123640.0,9.0,29.0,29,0.0,29,"(14.0, 21.0]",118,39.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,10,"(14.0, 21.0]"
40150,1548753,10803,59597.0,9.0,181.0,66,115.0,-49,"(28.0, 35.0]",142,429.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,5,"(28.0, 35.0]"
18906,22402,0,4467.0,18.0,0.0,0,0.0,0,"(14.0, 21.0]",119,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(14.0, 21.0]"
27001,4488,0,124.0,40.0,2.0,1,0.0,1,"(49.0, 57.0]",849,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(49.0, 57.0]"
28017,2001197,0,1053.0,2.0,9.0,0,0.0,0,"(65.0, 72.0]",407,45.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
2231,579587,0,33116.0,18.0,34.0,15,19.0,-4,"(21.0, 28.0]",96,36.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,1,"(21.0, 28.0]"
3390,3002026,0,77240.0,9.0,10.0,1,9.0,-8,"(28.0, 35.0]",46,19.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1,"(28.0, 35.0]"
30592,326835,0,92354.0,18.0,126.0,15,111.0,-96,"(35.0, 42.0]",166,26.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,10,"(35.0, 42.0]"
15068,96918,100,4495.0,8.0,25.0,0,4.0,-4,"(49.0, 57.0]",60,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(49.0, 57.0]"
22710,3032492,4584,114769.0,9.0,6.0,2,4.0,-2,"(28.0, 35.0]",35,4.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,1,"(28.0, 35.0]"
9147,242526,323,701.0,4.0,0.0,0,0.0,0,"(7.0, 14.0]",121,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0,"(7.0, 14.0]"
18200,25879,0,1970.0,36.0,14.0,14,0.0,14,"(7.0, 14.0]",100,36.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,4,"(7.0, 14.0]"
36812,640987,0,84288.0,1.0,0.0,0,0.0,0,"(-1.0, 7.0]",116,20.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,3,"(-1.0, 7.0]"
18584,3568446,0,242854.0,4.0,369.0,69,300.0,-231,"(28.0, 35.0]",106,73.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,16,"(28.0, 35.0]"
32116,11384,0,226.0,2.0,24.0,24,0.0,24,"(14.0, 21.0]",360,5.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,5,"(14.0, 21.0]"
6175,996915,0,86122.0,24.0,51.0,51,0.0,51,"(14.0, 21.0]",17,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2,"(14.0, 21.0]"
22231,57889,0,10836.0,18.0,19.0,0,9.0,-9,"(49.0, 57.0]",280,5.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(49.0, 57.0]"
32509,274207,0,100435.0,18.0,54.0,4,50.0,-46,"(35.0, 42.0]",92,5.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,3,"(35.0, 42.0]"
39422,3337470,27805,11736.0,40.0,2.0,0,2.0,-2,"(49.0, 57.0]",275,21.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(49.0, 57.0]"
382,1552629,0,64641.0,9.0,28.0,2,7.0,-5,"(49.0, 57.0]",23,22.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,3,"(49.0, 57.0]"
6920,253349,0,1888.0,44.0,24.0,5,19.0,-14,"(35.0, 42.0]",132,41.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(35.0, 42.0]"
22392,663025,0,5954.0,24.0,6.0,6,0.0,6,"(14.0, 21.0]",55,18.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2,"(14.0, 21.0]"
35670,6991,0,550.0,80.0,1.0,1,0.0,1,"(14.0, 21.0]",519,2.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(14.0, 21.0]"
11724,911,0,1.0,68.0,7.0,7,0.0,7,"(-1.0, 7.0]",189,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,3,"(-1.0, 7.0]"
22194,3626570,0,41233.0,8.0,313.0,117,196.0,-79,"(21.0, 28.0]",187,80.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,13,"(21.0, 28.0]"
13460,319948,225,51.0,23.0,3.0,1,2.0,-1,"(21.0, 28.0]",45,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(21.0, 28.0]"
23326,1204214,0,6418.0,1.0,2.0,2,0.0,2,"(7.0, 14.0]",48,24.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,"(7.0, 14.0]"
5386,356059,0,27989.0,8.0,69.0,69,0.0,69,"(7.0, 14.0]",122,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,4,"(7.0, 14.0]"
31875,2470711,36,271475.0,9.0,105.0,5,16.0,-11,"(49.0, 57.0]",92,37.0,3,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(49.0, 57.0]"
33143,83580,0,6366.0,20.0,2.0,1,1.0,0,"(35.0, 42.0]",59,11.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(35.0, 42.0]"
36399,297702,148,488.0,55.0,5.0,1,4.0,-3,"(28.0, 35.0]",33,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(28.0, 35.0]"
3416,3002026,0,77240.0,9.0,33.0,18,15.0,3,"(21.0, 28.0]",226,79.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2,"(21.0, 28.0]"
17428,595191,99,1561.0,16.0,32.0,0,32.0,-32,"(28.0, 35.0]",1137,112.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(28.0, 35.0]"
22405,186866,206,6605.0,18.0,3.0,0,3.0,-3,"(42.0, 49.0]",112,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
40132,1548753,10803,59597.0,9.0,0.0,0,0.0,0,"(-1.0, 7.0]",122,15.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,28,"(-1.0, 7.0]"
21739,3280313,1,39324.0,14.0,47.0,47,0.0,47,"(-1.0, 7.0]",80,837.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,151,"(-1.0, 7.0]"
7974,4072194,880,161174.0,9.0,156.0,156,0.0,156,"(-1.0, 7.0]",72,1687.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,366,"(-1.0, 7.0]"
17424,595191,99,1561.0,16.0,15.0,0,3.0,-3,"(49.0, 57.0]",441,52.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(49.0, 57.0]"
30593,326835,0,92354.0,18.0,109.0,5,13.0,-8,"(57.0, 65.0]",137,52.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,2,"(57.0, 65.0]"
15858,7564986,0,123241.0,12.0,5.0,0,2.0,-2,"(57.0, 65.0]",80,4.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(57.0, 65.0]"
38601,684014,0,72208.0,9.0,0.0,0,0.0,0,"(-1.0, 7.0]",54,1.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,7,"(-1.0, 7.0]"
34403,236881,1172,36034.0,40.0,2.0,0,2.0,-2,"(49.0, 57.0]",65,5.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(49.0, 57.0]"
22501,32319,666,406.0,32.0,4.0,4,0.0,4,"(-1.0, 7.0]",413,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1,"(-1.0, 7.0]"
1312,4541886,83,65283.0,9.0,146.0,29,117.0,-88,"(28.0, 35.0]",182,40.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,10,"(28.0, 35.0]"
13293,25247,393,6182.0,24.0,14.0,0,4.0,-4,"(57.0, 65.0]",140,19.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
24280,890,0,40.0,24.0,0.0,0,0.0,0,"(-1.0, 7.0]",16,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(-1.0, 7.0]"
7203,441897,0,16175.0,18.0,122.0,27,95.0,-68,"(35.0, 42.0]",145,242.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,9,"(35.0, 42.0]"
32506,274207,0,100435.0,18.0,92.0,31,61.0,-30,"(21.0, 28.0]",14,13.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
11334,3608,0,420.0,18.0,0.0,0,0.0,0,"(35.0, 42.0]",67,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(35.0, 42.0]"
